ParkName,UnitCode,ParkType,Region,TrafficCounter,ReportingDate,TrafficCount
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT FORT SITE,31OCT2016,2119
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT FORT SITE,30NOV2016,7374
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT FORT SITE,31DEC2016,7734
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,31JAN2016,2662
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,29FEB2016,3218
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,31MAR2016,3935
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,30APR2016,6912
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,31MAY2016,5459
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,30JUN2016,7516
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,31JUL2016,6205
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,31AUG2016,8779
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,30SEP2016,7617
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,31OCT2016,8401
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,30NOV2016,4980
Fort Vancouver NHS,FOVA,National Historic Site,Pacific West,TRAFFIC COUNT AT VISITOR CENTER,31DEC2016,5012
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,31JAN2016,13625
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,29FEB2016,14587
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,31MAR2016,12256
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,30APR2016,21141
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,31MAY2016,18074
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,30JUN2016,30507
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,31JUL2016,27531
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,31AUG2016,27953
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,30SEP2016,25376
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,31OCT2016,25958
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,30NOV2016,27465
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BAKER BEACH,31DEC2016,26857
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,31JAN2016,1530
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,29FEB2016,1714
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,31MAR2016,1714
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,30APR2016,1642
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,31MAY2016,2363
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,30JUN2016,2378
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,31JUL2016,2782
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,31AUG2016,2669
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,30SEP2016,2716
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,31OCT2016,2581
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,30NOV2016,1299
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT BOLINAS RIDGE,31DEC2016,1788
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),31JAN2016,38567
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),29FEB2016,35125
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),31MAR2016,34358
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),30APR2016,38076
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),31MAY2016,41025
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),30JUN2016,48767
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),31JUL2016,43918
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),31AUG2016,43971
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),30SEP2016,51287
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),31OCT2016,45793
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),30NOV2016,46747
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST BEACH PARKING (CRISSY FIELD),31DEC2016,46343
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,31JAN2016,27986
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,29FEB2016,28984
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,31MAR2016,29130
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,30APR2016,29789
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,31MAY2016,31299
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,30JUN2016,28741
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,31JUL2016,31259
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,31AUG2016,31578
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,30SEP2016,34089
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,31OCT2016,34073
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,30NOV2016,37308
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER BUNKER ROAD,31DEC2016,33611
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,31JAN2016,18533
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,29FEB2016,19112
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,31MAR2016,20009
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,30APR2016,20845
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,31MAY2016,21384
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,30JUN2016,27032
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,31JUL2016,27113
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,31AUG2016,31913
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,30SEP2016,25398
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,31OCT2016,21443
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,30NOV2016,20847
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT EAST FORT BAKER EAST ROAD,31DEC2016,20963
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,31JAN2016,34522
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,29FEB2016,33987
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,31MAR2016,33019
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,30APR2016,31883
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,31MAY2016,40944
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,30JUN2016,36628
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,31JUL2016,51288
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,31AUG2016,49936
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,30SEP2016,43194
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,31OCT2016,31262
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,30NOV2016,35764
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT FUNSTON,31DEC2016,30225
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,31JAN2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,29FEB2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,31MAR2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,30APR2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,31MAY2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,30JUN2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,31JUL2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,31AUG2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,30SEP2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,31OCT2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,30NOV2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT FORT SCOTT OVERLOOK,31DEC2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,31JAN2016,26980
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,29FEB2016,27826
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,31MAR2016,27826
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,30APR2016,27569
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,31MAY2016,31909
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,30JUN2016,31909
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,31JUL2016,35458
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,31AUG2016,35337
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,30SEP2016,43201
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,31OCT2016,34675
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,30NOV2016,39801
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT LOWER FORT MASON,31DEC2016,27318
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,31JAN2016,29439
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,29FEB2016,28365
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,31MAR2016,28423
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,30APR2016,36329
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,31MAY2016,40321
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,30JUN2016,51891
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,31JUL2016,49864
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,31AUG2016,49918
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,30SEP2016,42262
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,31OCT2016,46851
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,30NOV2016,27373
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MERRIE WAY,31DEC2016,19351
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,31JAN2016,10343
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,29FEB2016,10134
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,31MAR2016,10134
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,30APR2016,13138
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,31MAY2016,12509
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,30JUN2016,15585
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,31JUL2016,12044
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,31AUG2016,12633
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,30SEP2016,15741
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,31OCT2016,13702
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,30NOV2016,13941
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH ENTRANCE,31DEC2016,0
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,31JAN2016,4589
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,29FEB2016,5615
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,31MAR2016,5681
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,30APR2016,7021
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,31MAY2016,8998
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,30JUN2016,9003
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,31JUL2016,9007
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,31AUG2016,9123
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,30SEP2016,15468
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,31OCT2016,9178
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,30NOV2016,6346
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT MUIR BEACH OVERLOOK,31DEC2016,6839
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,31JAN2016,17315
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,29FEB2016,18365
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,31MAR2016,18768
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,30APR2016,23766
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,31MAY2016,32745
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,30JUN2016,28116
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,31JUL2016,28677
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,31AUG2016,29776
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,30SEP2016,26379
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,31OCT2016,29138
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,30NOV2016,28417
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT NAVY MEMORIAL PARKING AREA,31DEC2016,28477
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,31JAN2016,13830
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,29FEB2016,11576
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,31MAR2016,11576
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,30APR2016,12528
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,31MAY2016,15791
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,30JUN2016,17044
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,31JUL2016,12679
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,31AUG2016,11873
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,30SEP2016,14248
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,31OCT2016,14327
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,30NOV2016,14034
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT BALBOA STREET,31DEC2016,13432
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,31JAN2016,22618
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,29FEB2016,19861
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,31MAR2016,19861
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,30APR2016,46903
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,31MAY2016,28740
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,30JUN2016,25953
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,31JUL2016,19329
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,31AUG2016,17446
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,30SEP2016,17446
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,31OCT2016,21782
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,30NOV2016,20391
Golden Gate NRA,GOGA,National Recreation Area,Pacific West,TRAFFIC COUNT AT OCEAN BEACH AT FULTON STREET,31DEC2016,19279
